"term","type","iri","label","definition","dpvtype","subclassof","hasbroader","scopenote","created","modified","vocab","namespace"
"TL-BA","class","https://w3id.org/dpv/loc#TL-BA","Baucau (Municipality)","Concept representing region Baucau (Municipality) in country Timor-Leste","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TL","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TL-BO","class","https://w3id.org/dpv/loc#TL-BO","Bobonaro (Municipality)","Concept representing region Bobonaro (Municipality) in country Timor-Leste","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TL","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TL-CO","class","https://w3id.org/dpv/loc#TL-CO","Cova Lima","Concept representing region Cova Lima in country Timor-Leste","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TL","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TL-DI","class","https://w3id.org/dpv/loc#TL-DI","Dili (Municipality)","Concept representing region Dili (Municipality) in country Timor-Leste","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TL","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TL-ER","class","https://w3id.org/dpv/loc#TL-ER","Ermera (Municipality)","Concept representing region Ermera (Municipality) in country Timor-Leste","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TL","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TL-LA","class","https://w3id.org/dpv/loc#TL-LA","Lautém (Municipality)","Concept representing region Lautém (Municipality) in country Timor-Leste","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TL","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TL-LI","class","https://w3id.org/dpv/loc#TL-LI","Liquiçá (Municipality)","Concept representing region Liquiçá (Municipality) in country Timor-Leste","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TL","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TL-MF","class","https://w3id.org/dpv/loc#TL-MF","Manufahi","Concept representing region Manufahi in country Timor-Leste","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TL","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TL-MT","class","https://w3id.org/dpv/loc#TL-MT","Manatuto (Municipality)","Concept representing region Manatuto (Municipality) in country Timor-Leste","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TL","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TL-OE","class","https://w3id.org/dpv/loc#TL-OE","Oe-Cusse Ambeno","Concept representing region Oe-Cusse Ambeno in country Timor-Leste","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TL","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TL-VI","class","https://w3id.org/dpv/loc#TL-VI","Viqueque (Municipality)","Concept representing region Viqueque (Municipality) in country Timor-Leste","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TL","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TM","class","https://w3id.org/dpv/loc#TM","Turkmenistan","Concept representing Country of Turkmenistan","https://w3id.org/dpv#Country","","https://w3id.org/dpv#Country","","2022-03-30","","loc","https://w3id.org/dpv/loc"
"TM-A","class","https://w3id.org/dpv/loc#TM-A","Ahal Province","Concept representing region Ahal Province in country Turkmenistan","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TM","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TM-B","class","https://w3id.org/dpv/loc#TM-B","Balkan Province","Concept representing region Balkan Province in country Turkmenistan","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TM","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TM-D","class","https://w3id.org/dpv/loc#TM-D","Daşoguz Province","Concept representing region Daşoguz Province in country Turkmenistan","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TM","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TM-L","class","https://w3id.org/dpv/loc#TM-L","Lebap Province","Concept representing region Lebap Province in country Turkmenistan","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TM","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TM-M","class","https://w3id.org/dpv/loc#TM-M","Mary Province","Concept representing region Mary Province in country Turkmenistan","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TM","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TM-S","class","https://w3id.org/dpv/loc#TM-S","Aşgabat","Concept representing region Aşgabat in country Turkmenistan","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TM","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TN","class","https://w3id.org/dpv/loc#TN","Tunisia","Concept representing Country of Tunisia","https://w3id.org/dpv#Country","","https://w3id.org/dpv#Country","","2022-03-30","","loc","https://w3id.org/dpv/loc"
"TN-11","class","https://w3id.org/dpv/loc#TN-11","Tunis Governorate","Concept representing region Tunis Governorate in country Tunisia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TN-12","class","https://w3id.org/dpv/loc#TN-12","Ariana Governorate","Concept representing region Ariana Governorate in country Tunisia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TN-13","class","https://w3id.org/dpv/loc#TN-13","Ben Arous Governorate","Concept representing region Ben Arous Governorate in country Tunisia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TN-14","class","https://w3id.org/dpv/loc#TN-14","Manouba Governorate","Concept representing region Manouba Governorate in country Tunisia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TN-21","class","https://w3id.org/dpv/loc#TN-21","Nabeul Governorate","Concept representing region Nabeul Governorate in country Tunisia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TN-22","class","https://w3id.org/dpv/loc#TN-22","Zaghouan Governorate","Concept representing region Zaghouan Governorate in country Tunisia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TN-23","class","https://w3id.org/dpv/loc#TN-23","Bizerte Governorate","Concept representing region Bizerte Governorate in country Tunisia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TN-31","class","https://w3id.org/dpv/loc#TN-31","Béja Governorate","Concept representing region Béja Governorate in country Tunisia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TN-32","class","https://w3id.org/dpv/loc#TN-32","Jendouba Governorate","Concept representing region Jendouba Governorate in country Tunisia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TN-33","class","https://w3id.org/dpv/loc#TN-33","Kef Governorate","Concept representing region Kef Governorate in country Tunisia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TN-34","class","https://w3id.org/dpv/loc#TN-34","Siliana Governorate","Concept representing region Siliana Governorate in country Tunisia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TN-41","class","https://w3id.org/dpv/loc#TN-41","Kairouan Governorate","Concept representing region Kairouan Governorate in country Tunisia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TN-42","class","https://w3id.org/dpv/loc#TN-42","Kasserine Governorate","Concept representing region Kasserine Governorate in country Tunisia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TN-43","class","https://w3id.org/dpv/loc#TN-43","Sidi Bouzid Governorate","Concept representing region Sidi Bouzid Governorate in country Tunisia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TN-51","class","https://w3id.org/dpv/loc#TN-51","Sousse Governorate","Concept representing region Sousse Governorate in country Tunisia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TN-52","class","https://w3id.org/dpv/loc#TN-52","Monastir Governorate","Concept representing region Monastir Governorate in country Tunisia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TN-53","class","https://w3id.org/dpv/loc#TN-53","Mahdia Governorate","Concept representing region Mahdia Governorate in country Tunisia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TN-61","class","https://w3id.org/dpv/loc#TN-61","Sfax Governorate","Concept representing region Sfax Governorate in country Tunisia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TN-71","class","https://w3id.org/dpv/loc#TN-71","Gafsa Governorate","Concept representing region Gafsa Governorate in country Tunisia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TN-72","class","https://w3id.org/dpv/loc#TN-72","Tozeur Governorate","Concept representing region Tozeur Governorate in country Tunisia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TN-73","class","https://w3id.org/dpv/loc#TN-73","Kebili Governorate","Concept representing region Kebili Governorate in country Tunisia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TN-81","class","https://w3id.org/dpv/loc#TN-81","Gabès Governorate","Concept representing region Gabès Governorate in country Tunisia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TN-82","class","https://w3id.org/dpv/loc#TN-82","Medenine Governorate","Concept representing region Medenine Governorate in country Tunisia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TN-83","class","https://w3id.org/dpv/loc#TN-83","Tataouine Governorate","Concept representing region Tataouine Governorate in country Tunisia","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TN","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TO","class","https://w3id.org/dpv/loc#TO","Tonga","Concept representing Country of Tonga","https://w3id.org/dpv#Country","","https://w3id.org/dpv#Country","","2022-03-30","","loc","https://w3id.org/dpv/loc"
"TO-03","class","https://w3id.org/dpv/loc#TO-03","Niua Islands","Concept representing region Niua Islands in country Tonga","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TO","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR","class","https://w3id.org/dpv/loc#TR","Turkey","Concept representing Country of Turkey","https://w3id.org/dpv#Country","","https://w3id.org/dpv#Country","","2022-03-30","","loc","https://w3id.org/dpv/loc"
"TR-01","class","https://w3id.org/dpv/loc#TR-01","Adana Province","Concept representing region Adana Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-02","class","https://w3id.org/dpv/loc#TR-02","Adıyaman Province","Concept representing region Adıyaman Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-03","class","https://w3id.org/dpv/loc#TR-03","Afyonkarahisar Province","Concept representing region Afyonkarahisar Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-04","class","https://w3id.org/dpv/loc#TR-04","Ağrı Province","Concept representing region Ağrı Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-05","class","https://w3id.org/dpv/loc#TR-05","Amasya Province","Concept representing region Amasya Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-06","class","https://w3id.org/dpv/loc#TR-06","Ankara","Concept representing region Ankara in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-07","class","https://w3id.org/dpv/loc#TR-07","Antalya Province","Concept representing region Antalya Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-08","class","https://w3id.org/dpv/loc#TR-08","Artvin Province","Concept representing region Artvin Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-09","class","https://w3id.org/dpv/loc#TR-09","Aydın Province","Concept representing region Aydın Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-10","class","https://w3id.org/dpv/loc#TR-10","Balıkesir Province","Concept representing region Balıkesir Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-11","class","https://w3id.org/dpv/loc#TR-11","Bilecik Province","Concept representing region Bilecik Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-12","class","https://w3id.org/dpv/loc#TR-12","Bingöl Province","Concept representing region Bingöl Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-13","class","https://w3id.org/dpv/loc#TR-13","Bitlis Province","Concept representing region Bitlis Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-14","class","https://w3id.org/dpv/loc#TR-14","Bolu Province","Concept representing region Bolu Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-15","class","https://w3id.org/dpv/loc#TR-15","Burdur Province","Concept representing region Burdur Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-16","class","https://w3id.org/dpv/loc#TR-16","Bursa Province","Concept representing region Bursa Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-17","class","https://w3id.org/dpv/loc#TR-17","Çanakkale Province","Concept representing region Çanakkale Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-18","class","https://w3id.org/dpv/loc#TR-18","Çankırı Province","Concept representing region Çankırı Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-19","class","https://w3id.org/dpv/loc#TR-19","Çorum Province","Concept representing region Çorum Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-20","class","https://w3id.org/dpv/loc#TR-20","Denizli Province","Concept representing region Denizli Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-21","class","https://w3id.org/dpv/loc#TR-21","Diyarbakır Province","Concept representing region Diyarbakır Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-22","class","https://w3id.org/dpv/loc#TR-22","Edirne Province","Concept representing region Edirne Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-23","class","https://w3id.org/dpv/loc#TR-23","Elâzığ Province","Concept representing region Elâzığ Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-24","class","https://w3id.org/dpv/loc#TR-24","Erzincan Province","Concept representing region Erzincan Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-25","class","https://w3id.org/dpv/loc#TR-25","Erzurum Province","Concept representing region Erzurum Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-26","class","https://w3id.org/dpv/loc#TR-26","Eskişehir Province","Concept representing region Eskişehir Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-27","class","https://w3id.org/dpv/loc#TR-27","Gaziantep Province","Concept representing region Gaziantep Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-28","class","https://w3id.org/dpv/loc#TR-28","Giresun Province","Concept representing region Giresun Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-29","class","https://w3id.org/dpv/loc#TR-29","Gümüşhane Province","Concept representing region Gümüşhane Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-30","class","https://w3id.org/dpv/loc#TR-30","Hakkâri Province","Concept representing region Hakkâri Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-31","class","https://w3id.org/dpv/loc#TR-31","Hatay Province","Concept representing region Hatay Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-32","class","https://w3id.org/dpv/loc#TR-32","Isparta Province","Concept representing region Isparta Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-33","class","https://w3id.org/dpv/loc#TR-33","Mersin Province","Concept representing region Mersin Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-34","class","https://w3id.org/dpv/loc#TR-34","Istanbul Province","Concept representing region Istanbul Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-35","class","https://w3id.org/dpv/loc#TR-35","İzmir Province","Concept representing region İzmir Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-36","class","https://w3id.org/dpv/loc#TR-36","Kars Province","Concept representing region Kars Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-37","class","https://w3id.org/dpv/loc#TR-37","Kastamonu Province","Concept representing region Kastamonu Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-38","class","https://w3id.org/dpv/loc#TR-38","Kayseri Province","Concept representing region Kayseri Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-39","class","https://w3id.org/dpv/loc#TR-39","Kırklareli Province","Concept representing region Kırklareli Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-40","class","https://w3id.org/dpv/loc#TR-40","Kırşehir Province","Concept representing region Kırşehir Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-41","class","https://w3id.org/dpv/loc#TR-41","Kocaeli Province","Concept representing region Kocaeli Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-42","class","https://w3id.org/dpv/loc#TR-42","Konya Province","Concept representing region Konya Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-43","class","https://w3id.org/dpv/loc#TR-43","Kütahya Province","Concept representing region Kütahya Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-44","class","https://w3id.org/dpv/loc#TR-44","Malatya Province","Concept representing region Malatya Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-45","class","https://w3id.org/dpv/loc#TR-45","Manisa Province","Concept representing region Manisa Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-46","class","https://w3id.org/dpv/loc#TR-46","Kahramanmaraş Province","Concept representing region Kahramanmaraş Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-47","class","https://w3id.org/dpv/loc#TR-47","Mardin Province","Concept representing region Mardin Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-48","class","https://w3id.org/dpv/loc#TR-48","Muğla Province","Concept representing region Muğla Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-49","class","https://w3id.org/dpv/loc#TR-49","Muş Province","Concept representing region Muş Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-50","class","https://w3id.org/dpv/loc#TR-50","Nevşehir Province","Concept representing region Nevşehir Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-51","class","https://w3id.org/dpv/loc#TR-51","Niğde Province","Concept representing region Niğde Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-52","class","https://w3id.org/dpv/loc#TR-52","Ordu Province","Concept representing region Ordu Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-53","class","https://w3id.org/dpv/loc#TR-53","Rize Province","Concept representing region Rize Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-54","class","https://w3id.org/dpv/loc#TR-54","Sakarya Province","Concept representing region Sakarya Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-55","class","https://w3id.org/dpv/loc#TR-55","Samsun Province","Concept representing region Samsun Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-56","class","https://w3id.org/dpv/loc#TR-56","Siirt Province","Concept representing region Siirt Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-57","class","https://w3id.org/dpv/loc#TR-57","Sinop Province","Concept representing region Sinop Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-58","class","https://w3id.org/dpv/loc#TR-58","Sivas Province","Concept representing region Sivas Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-59","class","https://w3id.org/dpv/loc#TR-59","Tekirdağ Province","Concept representing region Tekirdağ Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-60","class","https://w3id.org/dpv/loc#TR-60","Tokat Province","Concept representing region Tokat Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-61","class","https://w3id.org/dpv/loc#TR-61","Trabzon Province","Concept representing region Trabzon Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-62","class","https://w3id.org/dpv/loc#TR-62","Tunceli Province","Concept representing region Tunceli Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-63","class","https://w3id.org/dpv/loc#TR-63","Şanlıurfa Province","Concept representing region Şanlıurfa Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-64","class","https://w3id.org/dpv/loc#TR-64","Uşak Province","Concept representing region Uşak Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-65","class","https://w3id.org/dpv/loc#TR-65","Van Province","Concept representing region Van Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-66","class","https://w3id.org/dpv/loc#TR-66","Yozgat Province","Concept representing region Yozgat Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-67","class","https://w3id.org/dpv/loc#TR-67","Zonguldak Province","Concept representing region Zonguldak Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-68","class","https://w3id.org/dpv/loc#TR-68","Aksaray","Concept representing region Aksaray in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-69","class","https://w3id.org/dpv/loc#TR-69","Bayburt Province","Concept representing region Bayburt Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-70","class","https://w3id.org/dpv/loc#TR-70","Karaman Province","Concept representing region Karaman Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-71","class","https://w3id.org/dpv/loc#TR-71","Kırıkkale Province","Concept representing region Kırıkkale Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
